Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
1980-12-12,0.09838945418596268,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,469033600
1980-12-15,0.0932564064860344,0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12221000343561172,175884800
1980-12-16,0.08641163259744644,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.1132809966802597,105728000
1980-12-17,0.0885503813624382,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,86441600
1980-12-18,0.09111765772104263,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,73449600
1980-12-19,0.09667845070362091,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12611599266529083,48630400
1980-12-22,0.10138379037380219,0.1322540044784546,0.1328130066394806,0.1322540044784546,0.1322540044784546,37363200
1980-12-23,0.10566206276416779,0.13783499598503113,0.13839299976825714,0.13783499598503113,0.13783499598503113,46950400
1980-12-24,0.11122282594442368,0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14508900046348572,48003200
1980-12-26,0.12148971110582352,0.15848200023174286,0.15904000401496887,0.15848200023174286,0.15848200023174286,55574400
1980-12-29,0.12320079654455185,0.16071400046348572,0.16127200424671173,0.16071400046348572,0.16071400046348572,93161600
1980-12-30,0.12020641565322876,0.156808003783226,0.15736599266529083,0.156808003783226,0.15736599266529083,68880000
1980-12-31,0.11678438633680344,0.1523440033197403,0.1529020071029663,0.1523440033197403,0.1529020071029663,35750400
1981-01-02,0.1180676817893982,0.15401799976825714,0.15513400733470917,0.15401799976825714,0.15401799976825714,21660800
1981-01-05,0.11550123989582062,0.15067000687122345,0.15122799575328827,0.15067000687122345,0.15122799575328827,35728000
1981-01-06,0.1103672981262207,0.1439729928970337,0.1445309966802597,0.1439729928970337,0.1445309966802597,45158400
1981-01-07,0.10566206276416779,0.13783499598503113,0.13839299976825714,0.13783499598503113,0.13839299976825714,55686400
1981-01-08,0.10352329909801483,0.13504500687122345,0.13560299575328827,0.13504500687122345,0.13560299575328827,39827200
1981-01-09,0.1090840995311737,0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14229899644851685,21504000
1981-01-12,0.10822860151529312,0.141183003783226,0.14229899644851685,0.141183003783226,0.14229899644851685,23699200
1981-01-13,0.1043788343667984,0.13616099953651428,0.1367190033197403,0.13616099953651428,0.1367190033197403,23049600
1981-01-14,0.10480659455060959,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,14291200
1981-01-15,0.10694538801908493,0.13950900733470917,0.140625,0.13950900733470917,0.13950900733470917,14067200
1981-01-16,0.10608983039855957,0.13839299976825714,0.13895100355148315,0.13839299976825714,0.13895100355148315,13395200
1981-01-19,0.11250612884759903,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,41574400
1981-01-20,0.1090840995311737,0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14285700023174286,30083200
1981-01-21,0.11122282594442368,0.14508900046348572,0.14620499312877655,0.14508900046348572,0.14508900046348572,15904000
1981-01-22,0.11250612884759903,0.14676299691200256,0.1478790044784546,0.14676299691200256,0.14676299691200256,35548800
1981-01-23,0.11207839101552963,0.14620499312877655,0.14732100069522858,0.14620499312877655,0.14676299691200256,11222400
1981-01-26,0.1103672981262207,0.1439729928970337,0.1445309966802597,0.1439729928970337,0.1445309966802597,24640000
1981-01-27,0.1095118522644043,0.14285700023174286,0.1439729928970337,0.14285700023174286,0.1439729928970337,23699200
1981-01-28,0.10608983039855957,0.13839299976825714,0.13895100355148315,0.13839299976825714,0.13895100355148315,28156800
1981-01-29,0.10224003344774246,0.1333709955215454,0.13392899930477142,0.1333709955215454,0.13392899930477142,43904000
1981-01-30,0.09667845070362091,0.12611599266529083,0.12723200023174286,0.12611599266529083,0.12723200023174286,46188800
1981-02-02,0.09111765772104263,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11941999942064285,23766400
1981-02-03,0.09453969448804855,0.12332600355148315,0.12388399988412857,0.12332600355148315,0.12332600355148315,19152000
1981-02-04,0.09796172380447388,0.12779000401496887,0.1283479928970337,0.12779000401496887,0.12779000401496887,27865600
1981-02-05,0.09796172380447388,0.12779000401496887,0.1289059966802597,0.12779000401496887,0.12779000401496887,7929600
1981-02-06,0.09838945418596268,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,13865600
1981-02-09,0.0932564064860344,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12276799976825714,16755200
1981-02-10,0.0932564064860344,0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12165199965238571,18345600
1981-02-11,0.09026221185922623,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11830399930477142,13843200
1981-02-12,0.08940589427947998,0.11662899702787399,0.1171879991889,0.11662899702787399,0.1171879991889,14560000
1981-02-13,0.08726712316274643,0.11383900046348572,0.11495500057935715,0.11383900046348572,0.11495500057935715,11155200
1981-02-17,0.08940589427947998,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,12275200
1981-02-18,0.0932564064860344,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12165199965238571,19241600
1981-02-19,0.08769489079713821,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11495500057935715,22310400
1981-02-20,0.08298957347869873,0.10825899988412857,0.10881700366735458,0.10825899988412857,0.10881700366735458,24371200
1981-02-23,0.08427286893129349,0.10993299633264542,0.11049100011587143,0.10993299633264542,0.10993299633264542,14112000
1981-02-24,0.08127852529287338,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10714299976825714,16979200
1981-02-25,0.08641163259744644,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,19488000
1981-02-26,0.08769489079713821,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,10841600
1981-02-27,0.09068993479013443,0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,14761600
1981-03-02,0.09111765772104263,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,11760000
1981-03-03,0.08983438462018967,0.1171879991889,0.11774600297212601,0.1171879991889,0.11774600297212601,16172800
1981-03-04,0.08897817879915237,0.11607100069522858,0.11662899702787399,0.11607100069522858,0.11662899702787399,13708800
1981-03-05,0.0885503813624382,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11607100069522858,5376000
1981-03-06,0.08769489079713821,0.11439699679613113,0.11551299691200256,0.11439699679613113,0.11551299691200256,11603200
1981-03-09,0.08085083961486816,0.1054690033197403,0.10602699965238571,0.1054690033197403,0.10602699965238571,15321600
1981-03-10,0.07700029015541077,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10100399702787399,28380800
1981-03-11,0.07400596886873245,0.09653999656438828,0.0976559966802597,0.09653999656438828,0.0976559966802597,29859200
1981-03-12,0.07700029015541077,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,59248000
1981-03-13,0.07614480704069138,0.09933000057935715,0.09988799691200256,0.09933000057935715,0.09988799691200256,231302400
1981-03-16,0.0791398212313652,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,37228800
1981-03-17,0.08298957347869873,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,43747200
1981-03-18,0.0881226509809494,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,36937600
1981-03-19,0.08726712316274643,0.11383900046348572,0.11439699679613113,0.11383900046348572,0.11439699679613113,37811200
1981-03-20,0.0881226509809494,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,14604800
1981-03-23,0.09154539555311203,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,22019200
1981-03-24,0.09111765772104263,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11941999942064285,28156800
1981-03-25,0.08940589427947998,0.11662899702787399,0.11774600297212601,0.11662899702787399,0.11774600297212601,7056000
1981-03-26,0.08769489079713821,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11495500057935715,12275200
1981-03-27,0.08470059186220169,0.11049100011587143,0.11104899644851685,0.11049100011587143,0.11104899644851685,12252800
1981-03-30,0.08470059186220169,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,9900800
1981-03-31,0.08384508639574051,0.109375,0.11049100011587143,0.109375,0.11049100011587143,15993600
1981-04-01,0.08298957347869873,0.10825899988412857,0.10881700366735458,0.10825899988412857,0.10881700366735458,34070400
1981-04-02,0.09026221185922623,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,31404800
1981-04-03,0.09068993479013443,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,16486400
1981-04-06,0.08897817879915237,0.11607100069522858,0.11662899702787399,0.11607100069522858,0.11662899702787399,22803200
1981-04-07,0.0881226509809494,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11551299691200256,10684800
1981-04-08,0.0924009382724762,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,21952000
1981-04-09,0.09411197155714035,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,12499200
1981-04-10,0.09539521485567093,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,33465600
1981-04-13,0.09539521485567093,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,16060800
1981-04-14,0.09539521485567093,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,6652800
1981-04-15,0.09068993479013443,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11886200308799744,34048000
1981-04-16,0.08555611968040466,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11216499656438828,23878400
1981-04-20,0.0881226509809494,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,35347200
1981-04-21,0.09411197155714035,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,28537600
1981-04-22,0.09753397852182388,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,18995200
1981-04-23,0.10010050237178802,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,58016000
1981-04-24,0.09924498945474625,0.12946400046348572,0.13057999312877655,0.12946400046348572,0.13057999312877655,35056000
1981-04-27,0.09838945418596268,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1289059966802597,38528000
1981-04-28,0.09667845070362091,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12667399644851685,32188800
1981-04-29,0.09539521485567093,0.12444200366735458,0.125,0.12444200366735458,0.125,13641600
1981-04-30,0.09710623323917389,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,12611200
1981-05-01,0.09710623323917389,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,16553600
1981-05-04,0.09667845070362091,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12667399644851685,14448000
1981-05-05,0.09625070542097092,0.125558003783226,0.12611599266529083,0.125558003783226,0.12611599266529083,17539200
1981-05-06,0.09368415176868439,0.12221000343561172,0.12276799976825714,0.12221000343561172,0.12276799976825714,18950400
1981-05-07,0.09496745467185974,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,9363200
1981-05-08,0.09582295268774033,0.125,0.125558003783226,0.125,0.125,7907200
1981-05-11,0.09368415176868439,0.12221000343561172,0.12276799976825714,0.12221000343561172,0.12276799976825714,11939200
1981-05-12,0.09368415176868439,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,4256000
1981-05-13,0.0932564064860344,0.12165199965238571,0.12332600355148315,0.12165199965238571,0.12221000343561172,4905600
1981-05-14,0.09197317063808441,0.11997800320386887,0.1210940033197403,0.11997800320386887,0.1210940033197403,4928000
1981-05-15,0.09411197155714035,0.12276799976825714,0.12444200366735458,0.12276799976825714,0.12276799976825714,4905600
1981-05-18,0.09582295268774033,0.125,0.12611599266529083,0.125,0.125,4166400
1981-05-19,0.09411197155714035,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12332600355148315,25424000
1981-05-20,0.09710623323917389,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,13283200
1981-05-21,0.10266774892807007,0.13392899930477142,0.13448700308799744,0.13392899930477142,0.13392899930477142,32211200
1981-05-22,0.10737308859825134,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,31427200
1981-05-26,0.10694538801908493,0.13950900733470917,0.140066996216774,0.13950900733470917,0.140066996216774,85344000
1981-05-27,0.11293390393257141,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,149497600
1981-05-28,0.11293390393257141,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,73987200
1981-05-29,0.11336158961057663,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,59382400
1981-06-01,0.11336158961057663,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,51251200
1981-06-02,0.10780081897974014,0.140625,0.141183003783226,0.140625,0.141183003783226,40432000
1981-06-03,0.10780081897974014,0.140625,0.14174099266529083,0.140625,0.140625,39446400
1981-06-04,0.1099395826458931,0.14341500401496887,0.1439729928970337,0.14341500401496887,0.14341500401496887,56067200
1981-06-05,0.10822860151529312,0.141183003783226,0.14174099266529083,0.141183003783226,0.14174099266529083,57680000
1981-06-08,0.1043788343667984,0.13616099953651428,0.1367190033197403,0.13616099953651428,0.1367190033197403,93497600
1981-06-09,0.10651756823062897,0.13895100355148315,0.13950900733470917,0.13895100355148315,0.13895100355148315,119593600
1981-06-10,0.10780081897974014,0.140625,0.14229899644851685,0.140625,0.140625,25222400
1981-06-11,0.11250612884759903,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,38976000
1981-06-12,0.11122282594442368,0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14564700424671173,25804800
1981-06-15,0.11079511791467667,0.1445309966802597,0.14508900046348572,0.1445309966802597,0.14508900046348572,143763200
1981-06-16,0.10865630954504013,0.14174099266529083,0.14229899644851685,0.14174099266529083,0.14229899644851685,37251200
1981-06-17,0.10694538801908493,0.13950900733470917,0.140066996216774,0.13950900733470917,0.140066996216774,27574400
1981-06-18,0.10651756823062897,0.13895100355148315,0.140066996216774,0.13895100355148315,0.13950900733470917,23049600
1981-06-19,0.10352329909801483,0.13504500687122345,0.13560299575328827,0.13504500687122345,0.13560299575328827,27507200
1981-06-22,0.09967271983623505,0.13002200424671173,0.13057999312877655,0.13002200424671173,0.13057999312877655,10841600
1981-06-23,0.10138379037380219,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,15030400
1981-06-24,0.09881724417209625,0.1289059966802597,0.13002200424671173,0.1289059966802597,0.13002200424671173,23027200
1981-06-25,0.10095605254173279,0.13169600069522858,0.1322540044784546,0.13169600069522858,0.13169600069522858,24259200
1981-06-26,0.09967271983623505,0.13002200424671173,0.13113799691200256,0.13002200424671173,0.13113799691200256,23788800
1981-06-29,0.09625070542097092,0.125558003783226,0.12667399644851685,0.125558003783226,0.12667399644851685,10595200
1981-06-30,0.08897817879915237,0.11607100069522858,0.11662899702787399,0.11607100069522858,0.11662899702787399,35907200
1981-07-01,0.0881226509809494,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11551299691200256,170464000
1981-07-02,0.0881226509809494,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,30284800
1981-07-06,0.08512833714485168,0.11104899644851685,0.11216499656438828,0.11104899644851685,0.11216499656438828,16531200
1981-07-07,0.08598387241363525,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.11216499656438828,15836800
1981-07-08,0.08940589427947998,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,16620800
1981-07-09,0.08256185799837112,0.10770100355148315,0.10825899988412857,0.10770100355148315,0.10825899988412857,32883200
1981-07-10,0.07614480704069138,0.09933000057935715,0.09988799691200256,0.09933000057935715,0.09988799691200256,55171200
1981-07-13,0.07785652577877045,0.1015629991889,0.10212100297212601,0.1015629991889,0.1015629991889,45740800
